CHEMBL1189410,CCC(C)c1cc(Cl)c(O)c(CN)c1
CHEMBL3446381,CCCNC(=O)C(C)n1cc(Br)cn1
CHEMBL458019,C[n+]1ccc(-c2cc[n+](C)cc2)cc1
CHEMBL324805,Cc1c(O)c(=O)ccn1CC(O)CO
CHEMBL3577128,C#CC12C=C(C#N)C(=O)C=C1CCC2
CHEMBL257719,O=C(O)c1cn(-c2ccccc2)nn1
CHEMBL3220796,CC12OC1C(=O)c1ccccc1C2=O
CHEMBL333179,c1ccc2cc3ccccc3cc2c1
CHEMBL4089780,O=C(O)c1cc(-c2ccccc2)no1
CHEMBL17324,COC(=O)CCc1cc(O)ccc1O
CHEMBL2387619,Cc1ccc(C)c(S(=O)(=O)C2CO2)c1
CHEMBL4098209,N=C(N)c1ccc(N2CCCC2)nc1
CHEMBL165324,Oc1nc2ccccc2n2nnnc12
CHEMBL2286554,CCO/N=C/Nc1ccc(CC)cc1
CHEMBL1739272,CCCCCC#CC[N+]1(C)CCCC1
CHEMBL167689,C/C(CCC#CCN1CCCC1)=N\O
CHEMBL3752929,C[C@@H]1C(=O)C=CC2=CC(=O)C=C[C@@]21C
CHEMBL3330296,CCCCCCNc1ccc(O)cc1
CHEMBL562800,NC(CNC(=O)c1cccs1)C(=O)O
CHEMBL85234,COc1cc(C(=O)O)cc(O)c1OC
CHEMBL159599,O=C(NCCCl)Nc1cccc(I)c1
CHEMBL1199288,C=C[n+]1ccc(-c2ccncc2)cc1
CHEMBL275847,O=NN1CCC(O)C1c1cccnc1
CHEMBL1506061,CC(/C=C/c1ccccc1)NC(N)=O
CHEMBL168258,C[C@@H](O)COc1ccccc1[C@@H](C)O
CHEMBL18194,CN1CC=C(c2ncccc2F)CC1
CHEMBL208273,CSN1C(=O)OC[C@@H]1c1ccccc1
CHEMBL1492486,COCCOC(=O)/C=C1/NC(=O)CS1
CHEMBL1885180,CC(=O)Nc1cccc2c1OCCO2
CHEMBL3932345,NC(N)=N/N=C/c1cccc(Br)c1O
CHEMBL302013,CSc1nc2c([nH]1)C(=O)C(=N)C=C2O
CHEMBL1981659,Cc1cc2c(=O)[nH]nc(N)c2c(N)n1
CHEMBL1160892,CC(=O)NC(CC(=O)O)CC(C)(C)C
CHEMBL1369819,CCOC(=O)C1OC1c1ccccc1
CHEMBL4177072,CSC(=S)N/N=C/c1ncccc1F
CHEMBL1965971,ON/N=C/c1cc2c(cc1Br)OCO2
CHEMBL1760123,CNC(=O)CCC[C@H]1C[C@@H](O)[C@@H](O)C1
CHEMBL114892,CCCn1cnc2[nH]c(=O)[nH]c(=O)c21
CHEMBL508240,NC(=S)Nc1ccc(S(N)(=O)=O)cc1
CHEMBL110602,Oc1ccc(C2CCNCC2)cc1O
CHEMBL2059826,C=C[C@H]1[C@@H]2Cc3c(C(=O)O)n[nH]c3[C@H]12
CHEMBL1996910,ON=C1CCC(c2ccccc2)CC1
CHEMBL348741,O=C(NCCCl)Nc1ccc(Cl)cc1
CHEMBL1978664,O/N=C/c1ncccc1C1OCCO1
CHEMBL1982120,Cn1ncnc1CCc1ccccc1
CHEMBL1976710,C=C(Br)C(C)(Br)CCC(Br)C(C)(C)Br
CHEMBL1270150,COc1cc2c(cc1O)C=[N+](C)CC2
CHEMBL1893838,N#CC(C#N)=C1CCCc2sccc21
CHEMBL1893158,O=C(O)CC(CC(=O)O)n1cccc1
CHEMBL3274886,COC1=C(Br)C(=O)C(OC)=C(Br)C1=O
CHEMBL3457981,Cc1cc(NCc2csc(C)n2)no1
CHEMBL504944,COc1cc(O)cc(OC)c1C(=O)O
CHEMBL1604757,Cc1cnn(Cc2ccccc2)c1N
CHEMBL1525892,CN(C)c1nc(C#N)nc(N(C)C)n1
CHEMBL1797378,COc1ccc2c(c1)CCC/C2=N\O
CHEMBL423778,CC(=O)N[C@H](CS)Cc1ccccc1
CHEMBL1742294,Cc1ncc([N+](=O)[O-])n1C[C@H](O)CCl
CHEMBL135358,CCCNC(=O)SCc1ccccc1
CHEMBL2288472,CCOC(=O)/C=C(\C)OC(=O)N(C)C
CHEMBL417317,C[C@](N)(Cc1cccc(O)c1)C(=O)O
CHEMBL1161468,O=P(O)(O)OCC1OC(O)C(F)C1O
CHEMBL1164053,CCOC(=O)/C=C\Sc1ncccn1
CHEMBL3770020,CCCc1cc(O)cc(O)c1C(=O)O
CHEMBL338084,Cc1ccc(N2CCNC(=O)N2)cc1
CHEMBL597368,OCc1cccc(Cn2ccnc2)c1
CHEMBL1181094,N/C(=N\O)N/N=C/c1ncccc1O
CHEMBL3920069,Clc1ccccc1/C=C/C1=NCCN1
CHEMBL465888,COc1ccc(/C=C/C=O)cc1OC
CHEMBL3182182,CCC(C)OC(=O)c1ccc(O)cc1
CHEMBL148955,NCCCCC(N)C(=O)N1CCSC1
CHEMBL3274402,O=C(O)CO/N=C/c1ccc(Cl)cc1
CHEMBL3252132,O=C(O)c1ncc2ccccc2c1S
CHEMBL1819430,Cc1cc(O)cc2oc(=O)cc(C)c12
CHEMBL3274344,CCCc1ccc(O)c(C(C)=O)c1O
CHEMBL3415394,[O-][S+](CCC(F)=C(F)F)c1nccs1
CHEMBL608260,CC(=NNC(=N)N)c1ccc(C)cc1
CHEMBL3274803,Oc1ccc(Cl)cc1-c1ccccc1
CHEMBL92646,[O-][n+]1c(Cl)ccc2nc(O)c(O)nc21
CHEMBL1255761,Cc1ccc2c(n1)[nH]c1ccccc12
CHEMBL1381128,COc1cccc(-c2nn[nH]n2)c1O
CHEMBL317412,COc1cccc2oc(=O)[nH]c(=O)c12
CHEMBL3252121,Cc1c(C)c(C)n(CCC(N)=O)c1C
CHEMBL51040,CC(C)=NOP(N)(=O)NCCC(Cl)Cl
CHEMBL1331930,COC(=O)CNc1nnc(S)nc1O
CHEMBL366489,NC(Cn1ccc(=O)[nH]c1=O)C(=O)O
CHEMBL172984,O=P(O)(O)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3
CHEMBL4076132,C=CCCSc1nc2ccccc2s1
CHEMBL3735262,NNC(=O)Cn1nnc2ccccc21
CHEMBL2288487,CNC(=O)Oc1ccc(SC)c(C)c1
CHEMBL506866,Cn1c(=O)cnc2c(=O)[nH]c(N)nc21
CHEMBL1229102,CC(C)c1ccc(CSC(=N)N)cc1
CHEMBL1719832,CCOC(=O)C1=CC(=O)CC(C)(C)O1
CHEMBL2132111,Cc1nc(O)c2cnn(CCO)c2n1
CHEMBL1896321,CC(C)(C)CC(C)(C)n1nnnc1N
CHEMBL1702778,Cc1cccnc1NC1CCCCC1
CHEMBL357762,C=CCNC1CCCc2onc(O)c21
CHEMBL1760100,CN(C)C(=O)/C=C/[C@H]1C[C@@H](O)[C@@H](O)C1
CHEMBL1705854,CNc1cccnc1C=NNC(N)=S
CHEMBL1903552,Cc1nnc(Nc2ccccc2F)s1
CHEMBL2058383,N[C@@]1(C(=O)O)C[C@@]1(F)C(O)P(=O)(O)O
CHEMBL119742,[O-][n+]1cccc(Oc2cccnc2)c1
CHEMBL1717764,CCn1cnc2cc([N+](=O)[O-])ccc21
CHEMBL94616,CCC[C@@H](C=O)NC(=O)OC(C)(C)C
CHEMBL508287,COC(=O)c1c(C)cc(O)c(C)c1O
CHEMBL1975366,c1cc2nnnn2nc1N1CCCC1
CHEMBL110306,NC(CC[PH](=O)O)c1ccc(Cl)cc1
CHEMBL336026,N#Cc1ccc2c(c1)CN[C@@H](CF)C2
CHEMBL3278884,COC(=O)CNC(=O)c1ccccn1
CHEMBL29108,O=C(O)CNCC[S+]([O-])CP(=O)(O)O
CHEMBL1718532,O=C1CNC(=S)N1Cc1ccccc1
CHEMBL2414979,c1ccc2[nH]c(-c3cc[nH]n3)cc2c1
CHEMBL460243,CC(C)[C@H]1NC(=O)[C@H]2CCCN2C1=O
CHEMBL1340579,CNc1oc(-c2cccs2)nc1C#N
CHEMBL191467,O=C(O)CC[C@@H](CP(=O)(O)O)C(=O)O
CHEMBL1234172,CC(=O)Oc1c(C)cccc1C(=O)O
CHEMBL162988,CN(C)C1=CC(=O)C(N(C)C)=CC1=O
CHEMBL1990595,COC(=O)/C=C\n1ncc(=O)[nH]c1=O
CHEMBL2005962,CCCCCCCCOC(CO)CO
CHEMBL1457128,Cc1nc(Nc2ccccc2)sc1C
CHEMBL444537,CCC(C)C(N)C(=O)N1CC=CCC1
CHEMBL1911043,CCCOC(=S)/C=C/c1ccccc1
CHEMBL482224,C=C(Cl)/C(=C\Br)CCC(Br)C(C)(C)Cl
CHEMBL3252104,Cc1cn(CC(N)=O)c2ccccc12
CHEMBL12000,C/C=C(\NC(=O)CCC(C)C)C(=O)O
CHEMBL1864315,OC[C@@H](O)[C@@H](O)CCc1ccccc1
CHEMBL2268703,C#CCN1CCC=C(c2ncns2)C1
CHEMBL4101685,CC1(C)[C@@H]2CC[C@@]1(C)/C(=N/CCO)C2
CHEMBL107768,Cc1onc(O)c1CCC(N)C(=O)O
CHEMBL2032250,O=C(/C=C/c1ccc(Br)cc1Cl)NO
CHEMBL3276955,NC(=O)c1cc2cccnc2nc1N
CHEMBL3736546,CC(C)CN[C@@H]1C=C[C@H](O)[C@H](O)[C@H]1O
CHEMBL3464239,CS(=O)(=O)N1CCOC2(CCCC2)C1
CHEMBL4228958,C=CCCC(O)c1ccc(Cl)c(Cl)c1
CHEMBL3397164,NC(=O)c1cccc2c1CCOC2=O
CHEMBL352218,NS(=O)(=O)c1cc2c(s1)C(O)CCS2
CHEMBL1902281,C1CCc2nc3c(nc2C1)CCCC3
CHEMBL466109,S=P(N1CCOCC1)(N1CC1)N1CC1
CHEMBL252327,O=C(OC1CCC1)c1cccc(S)n1
CHEMBL287864,Cn1sc(=O)n(-c2ccccc2)c1=O
CHEMBL3593963,O=C(OC1CCCCC1)n1ccnc1
CHEMBL7246,N#Cc1ccc2nc(N)nc(N)c2c1
CHEMBL606669,CN1C2CC[C@@H]1CC2c1ccnnc1
CHEMBL336118,Fc1ccc(C2CC3CCC2N3)cc1
CHEMBL1184607,Cc1cc(C)[n+](-c2ncc[nH]2)c(C)c1
CHEMBL1303432,O=C(N1CCNCC1)N1CCOCC1
CHEMBL3941378,NC(=O)c1cc(-c2ccncc2)n[nH]1
CHEMBL1336961,Cc1ccc2c(n1)CC(C)(C)CC2=O
CHEMBL36879,OCCn1cnc2c1NC=NCC2O
CHEMBL250215,C/C=C/C=C/C(=O)Oc1ccccc1
CHEMBL2107424,COc1cc(OC)cc(OCCO)c1
CHEMBL1818631,CCCCC1(C)C[C@@H]2CCO[C@@H]2OO1
CHEMBL230756,O=c1[nH]c(=O)n(C2CCCC2)cc1I
CHEMBL1560603,CC(=O)n1nc(-c2ccco2)nc1N
CHEMBL1741936,N[C@H](Cc1ccccc1)c1nnn[nH]1
CHEMBL1507503,NC(=S)c1ncc(C(F)(F)F)cc1Cl
CHEMBL1978749,CNC(=O)/C(C#N)=C(\N)N1CCCC1
CHEMBL2143971,CN(C)c1ccc2c(O)ccnc2c1
CHEMBL2135840,Cc1nc2ccc(Cl)cn2c1[N+](=O)[O-]
CHEMBL77280,CC(=C(C#N)C#N)c1ccc(N)cc1
CHEMBL394679,C=CC(=O)Oc1ccc(CCC)cc1
CHEMBL281051,O=C1CCC(=O)N(c2ccccc2)N1
CHEMBL3463259,O=C(NCCCO)Nc1ccccc1
CHEMBL533313,CC=Cc1n(C)c2ccccc2[n+]1C
CHEMBL1987553,S=C1N=C(Cl)/C(=C\c2ccccc2)N1
CHEMBL2107090,NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
CHEMBL504869,O=C(O)CNC(=O)/C=C/c1ccco1
CHEMBL1836828,CC(C)[C@@H](N)CNCc1ccccc1
CHEMBL2063286,N#CC[C@H]1C(=O)Nc2cccc(O)c21
CHEMBL1519400,Cc1cccc(-n2c(C)nnc2S)c1
CHEMBL2286789,CCC(N)C(=O)CCCCCC(=O)O
CHEMBL2030622,c1ccc(CN2C3CCC2CC3)cc1
CHEMBL320875,O=C(O)[C@H](Cc1ccccc1)C1CC1
CHEMBL111580,C#Cc1cncc(C2CCCN2C)c1
CHEMBL3263340,COP(=O)(O)C1=NNC(C)(C(=O)O)C1
CHEMBL1615000,CCCCCC(=O)N[C@H]1CCOC1=O
CHEMBL1236743,Nc1nc2cc3c(cc2s1)OCCO3
CHEMBL7664,O=C(O)CNC(=O)c1ccccc1Br
CHEMBL3247929,O=C(O)[C@H]1C[C@@H]1C#Cc1ccccc1
CHEMBL93164,Oc1nc2cc(Cl)c(Cl)nc2nc1O
CHEMBL1835614,CNCCc1c[nH]c2cc(Br)ccc12
CHEMBL194588,CN(C)Cc1c[nH]c2cccc(O)c12
CHEMBL330747,NC[C@H]1c2ccccc2CCC[C@H]1O
CHEMBL3914688,C[C@@H]1CCC[C@@]2(O[C@H](O)C=CC2=O)O1
CHEMBL243405,N=C(N)Nc1csc2ncc(Cl)cc12
CHEMBL3303003,CNC(=S)C1CCCc2cccnc21
CHEMBL1360277,CCSc1nnnn1-c1ccccc1
CHEMBL1611015,Cc1ccccc1/C=C\C1=NCCN1
CHEMBL3553154,NC(c1ccc(Cl)cc1)c1cccs1
CHEMBL528463,CC(=O)c1ccc(-n2ccnc2)cc1
CHEMBL329682,CN1CCC[C@H]1COc1cncnc1
CHEMBL376455,O=C1c2ccccc2C2CNCCN12
CHEMBL466794,Fc1ccc(OCC2=NCCO2)cc1
CHEMBL4160836,O=C(O)n1nnnc1Nn1cnnc1
CHEMBL611935,O=C1CC2NCCc3cccc(c32)N1
CHEMBL352331,N#CNC(=N)CCSCc1nc[nH]n1
CHEMBL1470764,O=[N+]([O-])c1[nH]c2nc(O)nc-2cc1Cl
CHEMBL3561363,CC(C)NC(=O)c1ccc(C=O)cc1
CHEMBL2398229,CC1(C)CC(=O)Nc2ccc(Cl)cc21
CHEMBL203255,CS/C(S)=N/C1Cc2ccccc2C1
CHEMBL3251756,C=C[C@]12CCCC[C@H]1C(=C)C(=O)OC2
CHEMBL295234,CC1=NCCc2c1[nH]c1ccccc21
CHEMBL1288412,N[C@@H](Cn1nncc1C(=O)O)C(=O)O
CHEMBL2414689,CN1CCOc2ncnc(N)c2C1=O
CHEMBL1096297,C=C1[C@H]2O[C@@H](O)[C@H]3[C@@H]1C[C@H](O)[C@@]3(C)O2
CHEMBL1956111,CNC(=N)NCCC[C@H](N)C(=O)OC
CHEMBL87426,Nc1oc2ccccc2c(=O)c1C=O
CHEMBL3415823,C#CCNCC(=C)c1ccc(Cl)cc1
CHEMBL106028,CCN1CCC=C(c2csc(N)n2)C1
CHEMBL555502,CC(C)=CCN(CC=C(C)C)C(=N)N
CHEMBL4250256,O=C(CCOc1ccc(F)cc1)NO
CHEMBL1626148,CCN(CC)c1nc2ccccc2[nH]1
CHEMBL4240308,Cc1ccc(OCCC(=O)NO)cc1
CHEMBL1457105,CC(C)(C)c1nnc2cccc(Cl)n12
CHEMBL261015,Cc1cccc2c1[nH]c1ccncc12
CHEMBL2313989,CSN1C(=O)[C@H]([C@@H](C)O)[C@H]1OC(C)=O
CHEMBL504495,CC(O)Cn1cnc2c(N)ncnc21
CHEMBL2029515,CC(=O)Nc1nc2ccc(F)cc2s1
CHEMBL1990757,c1ccc(-c2nc3sccn3n2)cc1
CHEMBL1577638,O=[N+]([O-])c1ccc(C2=NCCO2)cc1
CHEMBL87768,O=Cc1coc2ccc(F)cc2c1=O
CHEMBL99321,Cc1ccc(C2=CCN(C)CC2)cc1
CHEMBL4293972,c1ccc(OCc2cccnc2)cc1
CHEMBL17329,COC(=O)/C=C/c1cc(O)ccc1O
CHEMBL54347,NC[C@H](CC(=O)O)c1cccc(Cl)c1
CHEMBL1586946,O=C1CCCc2oc3c(c21)CCCC3
CHEMBL30344,Cc1cc(N(C)C)ccc1CC(C)N
CHEMBL1391129,CC(Nc1cccnc1)=C(C#N)C#N
CHEMBL2063402,CCCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21
CHEMBL331488,CC(N)Cc1ccc2c(c1)CCCC2
CHEMBL27279,COc1ccccc1CCCN(C)C
CHEMBL14904,Cc1noc(C2=CN3CCC2CC3)n1
CHEMBL12307,CC/C=C(\NC(=O)CC(C)C)C(=O)O
CHEMBL3260775,Cn1ccn(C(=O)OC(C)(C)C)c1=S
CHEMBL2252473,CCCCOc1cccc(OCC)c1
CHEMBL3746928,NNC(=O)CCn1ccc(N)nc1=O
CHEMBL1990414,[N-]=[N+]=C1C(=O)C2CC3CC(C2)CC1C3
CHEMBL364843,CS(=O)(=O)Cc1ccc(C(=N)N)cc1
CHEMBL468432,COc1cc(C(N)=O)ccc1[N+](=O)[O-]
CHEMBL112946,CN(C)/C(S)=N/N=C/c1cccnn1
CHEMBL307913,CC1(C)CN=C(Nc2cccnc2)N1
CHEMBL1193685,NCC(O)c1c(O)c(Cl)cc(Cl)c1Cl
CHEMBL1546677,CC(/C=C\c1cccnc1)=C/C(=O)[O-]
CHEMBL1401732,C#CCSc1nc(-c2ccco2)n[nH]1
CHEMBL1704056,COC(=O)CCC(=O)Nc1nccs1
CHEMBL2001915,COC(=O)c1cccc(C(=O)OC)c1
CHEMBL220070,N[C@@H](Cc1ccc(Cl)cc1)C(=O)NO
CHEMBL94683,N#Cc1cncc(OC[C@@H]2CCN2)c1
CHEMBL429230,Cn1nncc1C1CN2CCC1CC2
CHEMBL4064952,CCN1C(=O)c2ccccc2S1(=N)=O
CHEMBL42752,N=C(N)NC(=N)Nc1ccccc1Cl
CHEMBL17926,CN1CC=C(c2ncccc2Cl)CC1
CHEMBL1331467,O=C1c2ccccc2-c2nccnc21
CHEMBL593902,CC(=C\c1ccc(Cl)cc1)/C(C)=N/O
CHEMBL1979904,CC[P+]1(c2ccccc2)CCCCC1
CHEMBL48538,CS(=O)(=O)C1CCCC(CN=C=S)C1
CHEMBL2057235,CC1(C)C2Cc3c(C(=O)O)n[nH]c3C21
CHEMBL155364,CNc1nc(SC)nc2ncccc12
CHEMBL2311996,COCc1ccc(O)c(NC(C)=O)c1
CHEMBL76331,[C-]#[N+]c1ccc(-c2ccccc2)cc1
CHEMBL179520,CCCC(=O)OC(C)OC(=O)CCC
CHEMBL1964766,CCCOCN1COCN/C1=N\C#N
CHEMBL23901,Cc1cnnn1C1CN2CCC1CC2
CHEMBL366564,Cc1ccc(=O)n(CCCC(=N)S)n1
CHEMBL3684887,NC1=N[C@@H](c2ccc(Br)c(F)c2)CO1
CHEMBL478810,CC[C@H](O)[C@@H]1C[C@H]2CC[C@H](CO)[C@H]2O1
CHEMBL4128535,CCOc1cc(N)cc(C(F)(F)F)c1
CHEMBL1584515,Cc1nn(C2CCCO2)c(=O)nc1N
CHEMBL1950965,CCC/C(=C\Cl)C/C=C/CCC(=O)O
CHEMBL180166,COc1cc2c(cc1Br)CCNCC2
CHEMBL3444925,CNC(=O)C1CCN(S(C)(=O)=O)CC1
CHEMBL1492478,CN1C(=O)C(Cc2c[nH]cn2)NC1=S
CHEMBL1203504,c1ccc(CSc2ccccn2)nc1
CHEMBL1312144,COCCN=C(S)c1ccc(Br)cc1
CHEMBL2002905,CNC(=O)c1nc[nH]c1/N=N/N(C)N
CHEMBL2271013,COc1cccc(NC(=O)N(C)C)c1
CHEMBL355822,CCCCCCCOOC(C)(C)OC
CHEMBL3754860,BrCC1CN=C(Nc2ccccn2)S1
CHEMBL26003,CC(C)COCC(O)CNC(C)(C)C
CHEMBL557373,C=C(CN(N)CC)c1ccc(F)cc1
CHEMBL2253468,CCC1Oc2ccccc2N(O)C1=O
CHEMBL1460052,CC1C=CC(C)C(C(=O)O)C1C(=O)O
CHEMBL218710,N[C@@]1(C(=O)O)C[S+]([O-])[C@H]2[C@H](C(=O)O)[C@H]21
CHEMBL277775,c1ccc(C2CN3CCSC3=N2)cc1
CHEMBL445803,CC(C)(C)NC(=O)c1cnc(Cl)cn1
CHEMBL8182,CC1(C(=O)O)C2CCC(O2)C1C(=O)O
CHEMBL1642505,CC(C)(C)/[N+]([O-])=C/c1cccnc1Cl
CHEMBL2316225,O=C(O)C1(O)CSC(O)(C(=O)O)CS1
CHEMBL2071545,CCn1ncc2c([N+](=O)[O-])cccc21
CHEMBL311378,CCCN1CCC(c2cccnc2)C1
CHEMBL314693,CNc1ccc(/C=N/N=C(/N)S)nc1
CHEMBL1208087,CC(O)CCSP(=O)(O)OP(=O)(O)O
CHEMBL3669162,COCCN1CC[C@@H](O)[C@H](O)[C@H]1CO
CHEMBL1354610,c1ccc2c(C3CCO3)cccc2c1
CHEMBL1542564,Nc1nnc(Cc2cccc(Br)c2)s1
CHEMBL1622192,COc1ccc(Br)cc1CSC(=N)N
CHEMBL1589800,COC(=O)C1CC(=O)c2ccsc2C1
CHEMBL3105853,COc1ccc(/C=C(\C)C(C)=O)cc1
CHEMBL14797,Cc1coc(C2CN3CCC2CC3)n1
CHEMBL1183394,C=C(C)C[N+](C)(C)c1ccccc1O
CHEMBL4088382,N#Cc1cc2cc(Cl)ccc2oc1=O
CHEMBL3208171,O=C(O)c1cc2c(o1)CCC/C2=N\O
CHEMBL1893984,N#CCCN1CCN(CCC#N)C1=S
CHEMBL1869411,CC(C)(C)OC(=O)N1CCC[C@@H]1CO
CHEMBL1321408,COC(=O)c1nc(Cl)c(Cl)c(N)c1Cl
CHEMBL355005,Cc1sc2ccccc2c(=O)c1CBr
CHEMBL1992453,O=c1c2ccccc2n2n1CC(O)C2
CHEMBL568735,CCC(=O)Nc1nc2ccccc2s1
CHEMBL3275995,C=COC(=O)[C@@H](N)Cc1ccccc1
CHEMBL2152451,C[C@@H]1C(=O)OC[C@H]2[C@@H]1C[C@H](O)[C@@]2(C)O
CHEMBL2137974,CC(C)CNc1[nH]cnc2nncc1-2
CHEMBL1643540,O=c1cc(CSc2ccccc2)[nH][nH]1
CHEMBL4296953,NC(=O)c1nc2c([nH]c1=O)CCCC2
CHEMBL1989531,COc1ccc2c(c1)C(=O)OCCC2
CHEMBL158232,CC1CCN(Cc2ccccc2)CC1
CHEMBL2111158,CC(C)NCC(O)COc1nccs1
CHEMBL3497414,O=C(C1CC1)N1CC2(CCNCC2)C1
CHEMBL1568745,Cc1sc2ccccc2[n+]1CC(=O)O
CHEMBL1200439,O=C([O-])CNC(=O)c1ccccc1[123I]
CHEMBL236728,Fc1c(-c2nnn[nH]2)n[nH]c1C1CC1
CHEMBL329582,COc1nc(C(C)C)c(OC)nc1C
CHEMBL3466224,CN(CC(N)=O)C(=O)c1csc(Br)c1
CHEMBL323484,O=C(O)C(CS)Cc1ccccc1F
CHEMBL2145430,CC1(CSc2ccccc2)CC(=O)N1
CHEMBL2397666,O=C(CCP(=O)([O-])[O-])Nc1nccs1
CHEMBL4103461,c1ccc2nc3ccccc3cc2c1
CHEMBL158026,NS(=O)(=O)c1cc2c(s1)SCCC2O
CHEMBL480097,CCCCCCCCCCCC(C)=O
CHEMBL1973413,CNCC(SC)c1ccc(O)c(O)c1
CHEMBL390320,COc1cc2oc(=O)ccc2cc1O
CHEMBL1883812,Cc1cc(N2CCOCC2)nc(N)n1
CHEMBL1500071,C=Cn1nc(C)c2ccccc2c1=O
CHEMBL4104381,Clc1ccc(-c2noc(CBr)n2)cc1
CHEMBL444710,CONC(=N)NCCC[C@H](N)C(=O)O
CHEMBL481246,CCC/C=C1\OC(=O)C2=C1CCC=C2
CHEMBL257158,CC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2S1
CHEMBL3961635,CCCN1C(N)=NCc2ccccc21
CHEMBL486760,c1ccc2c(c1)Cc1ccccc1O2
CHEMBL4228419,Cc1ncc([N+](=O)[O-])n1CCCCBr
CHEMBL3125827,COc1ccc2c(c1)OCC(C=O)=C2
CHEMBL4301817,Cc1ccc2c(c1)-c1ccccc1[I+]2
CHEMBL2332668,CC(=O)c1coc2c(O)cc(O)cc12
CHEMBL80347,Nc1nc(N)c2cc(CO)cnc2n1
CHEMBL1437957,O=C(Cc1ccc(Cl)cc1)NC1CC1
CHEMBL1550230,Clc1ccccc1CN1CCNCC1
CHEMBL2163791,O[C@H]1CCN2Cc3ccccc3N=C12
CHEMBL3220308,C/C=C/C=C/C=C1C(=O)CCCC1=O
CHEMBL3140361,CC[C@@H](CO)NCCN[C@@H](CC)CO
CHEMBL1983919,CC1SCCc2nc3ccccc3n21
CHEMBL1315277,Cc1cc(O)c(C=O)c(O)c1C(=O)O
CHEMBL1383066,N#CCSc1ncnc2ccccc12
CHEMBL512924,C1CNC2C3CC4CC(C3)CC2(C1)C4
CHEMBL3181948,O=C1CCCCCCCCCCCN1
CHEMBL2079634,C=C1C[C@H](c2ccccc2)CC(=O)O1
CHEMBL3356215,Brc1ccc(/C=N/n2cnnc2)cc1
CHEMBL3275008,Cc1cccc(Cl)c1N=C1NCCN1
CHEMBL2147168,N[C@@H](CO)C(=O)NCc1ccccc1
CHEMBL2007950,CC(C)(C)C[P+](C)(C)c1ccccc1
CHEMBL237223,c1ccc(CNc2ccccc2)cc1
CHEMBL3358721,CC(=O)c1cc2ccccc2[nH]c1=O
CHEMBL2000376,CC(C)=CCCC1(C)C2COC(=O)C21
CHEMBL2008257,Oc1cc2c3c(c1)CCCN3CCC2
CHEMBL2112443,Cc1cncc([C@H]2CN3CCC2C3)n1
CHEMBL1420254,Cc1cc(C)cc(-n2ccnc2S)c1
CHEMBL4099600,O=C(O)CCCCCNC(=O)/C=N/O
CHEMBL397349,N/N=C1\NCCN1c1ccccc1Cl
CHEMBL543929,Clc1ccc(C23CNCC2C3)cc1Cl
CHEMBL1187491,COc1cc(CCN)cc(O)c1OC
CHEMBL3185404,C=CCCCCCCCCOC(C)=O
CHEMBL1993551,COc1nc2nccnc2c(=O)n1C
CHEMBL24332,CCCCCCCCCOS(C)(=O)=O
CHEMBL2346812,N=C(N)N/N=C/C=C/c1ccccc1
CHEMBL2016642,O=C1NC(=O)/C(=C/c2cccnc2)S1
CHEMBL4169161,CN1CCC2(O)c3ccccc3NC12
CHEMBL1779103,Cc1ccc(C(C)NNC(N)=S)cc1
CHEMBL354201,CC1=C(C)C(=O)c2ccccc2C1=O
CHEMBL373437,OCc1ccccc1C1CCCNC1
CHEMBL1992452,N=C(N)N/N=C/c1cnn(C(=N)N)c1
CHEMBL1562020,COc1ccc2oc(=O)cc(C)c2c1
CHEMBL1770271,O=C1OCC=C1CSC(=S)NC1CC1
CHEMBL2063400,NCCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21
CHEMBL3823575,Cc1sc(C2C=CN=CN2)c(C)c1C
CHEMBL42855,O=c1c2c(nc3n1CCCC3)CCC2
CHEMBL278338,CC1C(=O)N2N=CN(C)C2=[N+](C)C1=O
CHEMBL2028334,O=S(=O)([O-])SC/C=C\CSS(=O)(=O)O
CHEMBL138377,CCCCCCCCC(N)(CO)CO
CHEMBL4078171,CNc1nc(N)nc2[nH]cc(C#N)c12
CHEMBL3401208,CN(C)C(=O)n1oc(C2CC2)cc1=O
CHEMBL173148,COC(=O)c1ccc(OC(N)=O)cc1
CHEMBL288564,COc1ccc(C/N=C(/N)NO)cc1
CHEMBL597684,Cc1ccc(CN2CCNC2=O)cc1
CHEMBL461273,C[C@]1(Cl)C[C@](C)(Br)[C@@H](/C=C/Cl)C[C@H]1Br
CHEMBL1310503,C1=CC2CCC1ON2c1ccccc1
CHEMBL1829074,Cc1ccc(C(=O)/C=C(\O)C(=O)O)s1
CHEMBL2236335,CC(=O)NC(=S)Nc1ccc(Br)cc1
CHEMBL3247523,Sc1ccc(N(CCBr)CCBr)cc1
CHEMBL1566670,C#CCCCC(=S)Nc1ccccc1
CHEMBL1310120,CC1=C/C(=C\c2ccc(Br)o2)C(=O)O1
CHEMBL2287189,Cc1cc(Cl)ccc1O[C@@H](C)C(=O)O
